33 ,61.974 ,1:32.993
30 ,70.489 ,1:33.303
11 ,72.051 ,1:33.455
20 ,73.093 ,1:33.023
12 ,83.390 ,1:32.990
22 ,83.997 ,1:32.841
6 ,0,1:31.000
44 ,8.453 ,1:30.913
5 ,11.007 ,1:30.168
3 ,26.160 ,1:29.307
19 ,45.237 ,1:33.751
94 ,1 LAP ,1:38.154
8 ,60.378 ,1:32.959
27 ,61.796 ,1:32.842
77 ,62.817 ,1:32.980
55 ,63.222 ,1:32.935
33 ,63.791 ,1:32.817
30 ,72.692 ,1:33.203
11 ,74.585 ,1:33.534
20 ,75.949 ,1:33.856
12 ,85.370 ,1:32.980
22 ,85.948 ,1:32.951
6 ,0,1:30.703
44 ,9.823 ,1:32.073
5 ,10.441 ,1:30.137
3 ,25.756 ,1:30.299
19 ,47.614 ,1:33.080
94 ,1 LAP ,1:35.044
8 ,62.571 ,1:32.896
27 ,64.155 ,1:33.062
77 ,64.839 ,1:32.725
55 ,65.257 ,1:32.738
33 ,65.922 ,1:32.834
30 ,75.160 ,1:33.171
11 ,76.928 ,1:33.046
20 ,78.095 ,1:32.849
12 ,87.428 ,1:32.761
22 ,88.007 ,1:32.762
6 ,0,1:30.978
44 ,9.951 ,1:31.106
5 ,10.725 ,1:31.262
3 ,25.143 ,1:30.365
19 ,49.854 ,1:33.218
94 ,1 LAP ,1:35.305
8 ,64.719 ,1:33.126
27 ,66.750 ,1:33.573
77 ,67.250 ,1:33.389
55 ,68.271 ,1:33.992
33 ,73.967 ,1:39.023
30 ,77.397 ,1:33.215
11 ,79.258 ,1:33.308
20 ,80.301 ,1:33.184
12 ,89.363 ,1:32.913
22 ,90.133 ,1:33.104
6 ,0,1:31.813
44 ,8.995 ,1:30.857
5 ,9.577 ,1:30.665
3 ,23.720 ,1:30.390
19 ,51.655 ,1:33.614
94 ,1 LAP ,1:37.491
8 ,66.124 ,1:33.218
27 ,68.406 ,1:33.469
77 ,69.147 ,1:33.710
55 ,69.626 ,1:33.168
33 ,73.849 ,1:31.695
30 ,78.824 ,1:33.240
11 ,80.701 ,1:33.256
20 ,81.495 ,1:33.007
12 ,90.318 ,1:32.768
6 ,0,1:32.179
22 ,1 LAP ,1:34.490
44 ,7.860 ,1:31.044
5 ,8.305 ,1:30.907
3 ,22.494 ,1:30.953
19 ,53.098 ,1:33.622
94 ,1 LAP ,1:37.817
8 ,67.547 ,1:33.602
27 ,69.829 ,1:33.602
77 ,70.663 ,1:33.695
55 ,71.029 ,1:33.582
33 ,73.415 ,1:31.745
30 ,79.829 ,1:33.184
11 ,82.279 ,1:33.757
20 ,82.886 ,1:33.570
6 ,0,1:32.350
12 ,1 LAP ,1:34.267
22 ,1 LAP ,1:32.715
44 ,6.676 ,1:31.166
5 ,11.194 ,1:35.239
3 ,21.920 ,1:31.776
19 ,54.566 ,1:33.818
8 ,68.665 ,1:33.468
27 ,71.073 ,1:33.594
77 ,72.028 ,1:33.715
55 ,73.032 ,1:34.353
33 ,73.852 ,1:32.787
94 ,1 LAP ,1:42.631
30 ,80.726 ,1:33.247
20 ,83.778 ,1:33.242
11 ,86.288 ,1:36.359
6 ,0,1:31.701
22 ,1 LAP ,1:32.719
12 ,1 LAP ,1:35.929
44 ,7.161 ,1:32.186
5 ,10.458 ,1:30.965
3 ,22.013 ,1:31.794
19 ,56.866 ,1:34.001
8 ,70.457 ,1:33.493
27 ,72.800 ,1:33.428
77 ,73.716 ,1:33.389
55 ,74.065 ,1:32.734
33 ,75.895 ,1:33.744
30 ,82.156 ,1:33.131
94 ,1 LAP ,1:38.969
20 ,84.712 ,1:32.635
11 ,88.912 ,1:34.325
6 ,0,1:32.449
22 ,1 LAP ,1:32.088
44 ,8.060 ,1:33.348
5 ,9.643 ,1:31.634
12 ,1 LAP ,1:38.282
3 ,24.330 ,1:34.766
19 ,58.979 ,1:34.562
8 ,72.081 ,1:34.073
27 ,74.199 ,1:33.848
77 ,75.153 ,1:33.886
55 ,75.680 ,1:34.064
33 ,76.833 ,1:33.387
30 ,83.399 ,1:33.692
20 ,85.606 ,1:33.343
94 ,1 LAP ,1:37.329
11 ,91.699 ,1:35.236
